# C++ name	package	module	Luce name	file:line	kind
Gfx::Size::aspect_ratio [IntSize]	luce-browser-render	gfx	int_size_aspect_ratio	Libraries/LibGfx/Size.h:80	stub
Gfx::Size::aspect_ratio [SizeOfU32]	luce-browser-render	gfx	size_of_u32_aspect_ratio	Libraries/LibGfx/Size.h:80	stub
Gfx::Size::contains [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_contains	Libraries/LibGfx/Size.h:106	stub
Gfx::Size::contains [FloatSize]	luce-browser-render	gfx	float_size_contains	Libraries/LibGfx/Size.h:106	stub
Gfx::Size::contains [IntSize]	luce-browser-render	gfx	int_size_contains	Libraries/LibGfx/Size.h:106	stub
Gfx::Size::contains [SizeOfU32]	luce-browser-render	gfx	size_of_u32_contains	Libraries/LibGfx/Size.h:106	stub
Gfx::Size::height [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_height	Libraries/LibGfx/Size.h:42	stub
Gfx::Size::height [FloatSize]	luce-browser-render	gfx	float_size_height	Libraries/LibGfx/Size.h:42	stub
Gfx::Size::height [IntSize]	luce-browser-render	gfx	int_size_height	Libraries/LibGfx/Size.h:42	stub
Gfx::Size::height [SizeOfU32]	luce-browser-render	gfx	size_of_u32_height	Libraries/LibGfx/Size.h:42	stub
Gfx::Size::is_empty [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_is_empty	Libraries/LibGfx/Size.h:48	stub
Gfx::Size::is_empty [FloatSize]	luce-browser-render	gfx	float_size_is_empty	Libraries/LibGfx/Size.h:48	stub
Gfx::Size::is_empty [IntSize]	luce-browser-render	gfx	int_size_is_empty	Libraries/LibGfx/Size.h:48	stub
Gfx::Size::is_empty [SizeOfU32]	luce-browser-render	gfx	size_of_u32_is_empty	Libraries/LibGfx/Size.h:48	stub
Gfx::Size::match_aspect_ratio [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_match_aspect_ratio	Libraries/LibGfx/Size.h:87	stub
Gfx::Size::match_aspect_ratio [FloatSize]	luce-browser-render	gfx	float_size_match_aspect_ratio	Libraries/LibGfx/Size.h:87	stub
Gfx::Size::match_aspect_ratio [IntSize]	luce-browser-render	gfx	int_size_match_aspect_ratio	Libraries/LibGfx/Size.h:87	stub
Gfx::Size::match_aspect_ratio [SizeOfU32]	luce-browser-render	gfx	size_of_u32_match_aspect_ratio	Libraries/LibGfx/Size.h:87	stub
Gfx::Size::operator* [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_mul	Libraries/LibGfx/Size.h:131	stub
Gfx::Size::operator* [FloatSize]	luce-browser-render	gfx	float_size_mul	Libraries/LibGfx/Size.h:131	stub
Gfx::Size::operator* [IntSize]	luce-browser-render	gfx	int_size_mul	Libraries/LibGfx/Size.h:131	stub
Gfx::Size::operator* [SizeOfU32]	luce-browser-render	gfx	size_of_u32_mul	Libraries/LibGfx/Size.h:131	stub
Gfx::Size::operator*= [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_mul_assign	Libraries/LibGfx/Size.h:133	stub
Gfx::Size::operator*= [FloatSize]	luce-browser-render	gfx	float_size_mul_assign	Libraries/LibGfx/Size.h:133	stub
Gfx::Size::operator*= [IntSize]	luce-browser-render	gfx	int_size_mul_assign	Libraries/LibGfx/Size.h:133	stub
Gfx::Size::operator*= [SizeOfU32]	luce-browser-render	gfx	size_of_u32_mul_assign	Libraries/LibGfx/Size.h:133	stub
Gfx::Size::operator+= [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_add_assign	Libraries/LibGfx/Size.h:124	stub
Gfx::Size::operator+= [FloatSize]	luce-browser-render	gfx	float_size_add_assign	Libraries/LibGfx/Size.h:124	stub
Gfx::Size::operator+= [IntSize]	luce-browser-render	gfx	int_size_add_assign	Libraries/LibGfx/Size.h:124	stub
Gfx::Size::operator+= [SizeOfU32]	luce-browser-render	gfx	size_of_u32_add_assign	Libraries/LibGfx/Size.h:124	stub
Gfx::Size::operator-= [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_sub_assign	Libraries/LibGfx/Size.h:117	stub
Gfx::Size::operator-= [FloatSize]	luce-browser-render	gfx	float_size_sub_assign	Libraries/LibGfx/Size.h:117	stub
Gfx::Size::operator-= [IntSize]	luce-browser-render	gfx	int_size_sub_assign	Libraries/LibGfx/Size.h:117	stub
Gfx::Size::operator-= [SizeOfU32]	luce-browser-render	gfx	size_of_u32_sub_assign	Libraries/LibGfx/Size.h:117	stub
Gfx::Size::operator== [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_eq	Libraries/LibGfx/Size.h:112	stub
Gfx::Size::operator== [FloatSize]	luce-browser-render	gfx	float_size_eq	Libraries/LibGfx/Size.h:112	stub
Gfx::Size::operator== [IntSize]	luce-browser-render	gfx	int_size_eq	Libraries/LibGfx/Size.h:112	stub
Gfx::Size::operator== [SizeOfU32]	luce-browser-render	gfx	size_of_u32_eq	Libraries/LibGfx/Size.h:112	stub
Gfx::Size::primary_size_for_orientation [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_primary_size_for_orientation	Libraries/LibGfx/Size.h:140	stub
Gfx::Size::primary_size_for_orientation [FloatSize]	luce-browser-render	gfx	float_size_primary_size_for_orientation	Libraries/LibGfx/Size.h:140	stub
Gfx::Size::primary_size_for_orientation [IntSize]	luce-browser-render	gfx	int_size_primary_size_for_orientation	Libraries/LibGfx/Size.h:140	stub
Gfx::Size::primary_size_for_orientation [SizeOfU32]	luce-browser-render	gfx	size_of_u32_primary_size_for_orientation	Libraries/LibGfx/Size.h:140	stub
Gfx::Size::scale_by [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_scale_by_css_pixel_point	Libraries/LibGfx/Size.h:57	stub
Gfx::Size::scale_by [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_scale_by_css_pixels	Libraries/LibGfx/Size.h:56	stub
Gfx::Size::scale_by [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_scale_by_css_pixels_css_pixels	Libraries/LibGfx/Size.h:50	stub
Gfx::Size::scale_by [FloatSize]	luce-browser-render	gfx	float_size_scale_by_f32	Libraries/LibGfx/Size.h:56	stub
Gfx::Size::scale_by [FloatSize]	luce-browser-render	gfx	float_size_scale_by_f32_f32	Libraries/LibGfx/Size.h:50	stub
Gfx::Size::scale_by [FloatSize]	luce-browser-render	gfx	float_size_scale_by_float_point	Libraries/LibGfx/Size.h:57	stub
Gfx::Size::scale_by [IntSize]	luce-browser-render	gfx	int_size_scale_by_i32	Libraries/LibGfx/Size.h:56	stub
Gfx::Size::scale_by [IntSize]	luce-browser-render	gfx	int_size_scale_by_i32_i32	Libraries/LibGfx/Size.h:50	stub
Gfx::Size::scale_by [IntSize]	luce-browser-render	gfx	int_size_scale_by_int_point	Libraries/LibGfx/Size.h:57	stub
Gfx::Size::scale_by [SizeOfU32]	luce-browser-render	gfx	size_of_u32_scale_by_point	Libraries/LibGfx/Size.h:57	stub
Gfx::Size::scale_by [SizeOfU32]	luce-browser-render	gfx	size_of_u32_scale_by_u32	Libraries/LibGfx/Size.h:56	stub
Gfx::Size::scale_by [SizeOfU32]	luce-browser-render	gfx	size_of_u32_scale_by_u32_u32	Libraries/LibGfx/Size.h:50	stub
Gfx::Size::scaled [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_scaled_css_pixel_point	Libraries/LibGfx/Size.h:73	stub
Gfx::Size::scaled [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_scaled_css_pixels	Libraries/LibGfx/Size.h:66	stub
Gfx::Size::scaled [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_scaled_css_pixels_css_pixels	Libraries/LibGfx/Size.h:59	stub
Gfx::Size::scaled [FloatSize]	luce-browser-render	gfx	float_size_scaled_f32	Libraries/LibGfx/Size.h:66	stub
Gfx::Size::scaled [FloatSize]	luce-browser-render	gfx	float_size_scaled_f32_f32	Libraries/LibGfx/Size.h:59	stub
Gfx::Size::scaled [FloatSize]	luce-browser-render	gfx	float_size_scaled_float_point	Libraries/LibGfx/Size.h:73	stub
Gfx::Size::scaled [IntSize]	luce-browser-render	gfx	int_size_scaled_i32	Libraries/LibGfx/Size.h:66	stub
Gfx::Size::scaled [IntSize]	luce-browser-render	gfx	int_size_scaled_i32_i32	Libraries/LibGfx/Size.h:59	stub
Gfx::Size::scaled [IntSize]	luce-browser-render	gfx	int_size_scaled_int_point	Libraries/LibGfx/Size.h:73	stub
Gfx::Size::scaled [SizeOfU32]	luce-browser-render	gfx	size_of_u32_scaled_point	Libraries/LibGfx/Size.h:73	stub
Gfx::Size::scaled [SizeOfU32]	luce-browser-render	gfx	size_of_u32_scaled_u32	Libraries/LibGfx/Size.h:66	stub
Gfx::Size::scaled [SizeOfU32]	luce-browser-render	gfx	size_of_u32_scaled_u32_u32	Libraries/LibGfx/Size.h:59	stub
Gfx::Size::secondary_size_for_orientation [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_secondary_size_for_orientation	Libraries/LibGfx/Size.h:154	stub
Gfx::Size::secondary_size_for_orientation [FloatSize]	luce-browser-render	gfx	float_size_secondary_size_for_orientation	Libraries/LibGfx/Size.h:154	stub
Gfx::Size::secondary_size_for_orientation [IntSize]	luce-browser-render	gfx	int_size_secondary_size_for_orientation	Libraries/LibGfx/Size.h:154	stub
Gfx::Size::secondary_size_for_orientation [SizeOfU32]	luce-browser-render	gfx	size_of_u32_secondary_size_for_orientation	Libraries/LibGfx/Size.h:154	stub
Gfx::Size::set_height [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_set_height	Libraries/LibGfx/Size.h:46	stub
Gfx::Size::set_height [FloatSize]	luce-browser-render	gfx	float_size_set_height	Libraries/LibGfx/Size.h:46	stub
Gfx::Size::set_height [IntSize]	luce-browser-render	gfx	int_size_set_height	Libraries/LibGfx/Size.h:46	stub
Gfx::Size::set_height [SizeOfU32]	luce-browser-render	gfx	size_of_u32_set_height	Libraries/LibGfx/Size.h:46	stub
Gfx::Size::set_primary_size_for_orientation [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_set_primary_size_for_orientation	Libraries/LibGfx/Size.h:145	stub
Gfx::Size::set_primary_size_for_orientation [FloatSize]	luce-browser-render	gfx	float_size_set_primary_size_for_orientation	Libraries/LibGfx/Size.h:145	stub
Gfx::Size::set_primary_size_for_orientation [IntSize]	luce-browser-render	gfx	int_size_set_primary_size_for_orientation	Libraries/LibGfx/Size.h:145	stub
Gfx::Size::set_primary_size_for_orientation [SizeOfU32]	luce-browser-render	gfx	size_of_u32_set_primary_size_for_orientation	Libraries/LibGfx/Size.h:145	stub
Gfx::Size::set_secondary_size_for_orientation [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_set_secondary_size_for_orientation	Libraries/LibGfx/Size.h:159	stub
Gfx::Size::set_secondary_size_for_orientation [FloatSize]	luce-browser-render	gfx	float_size_set_secondary_size_for_orientation	Libraries/LibGfx/Size.h:159	stub
Gfx::Size::set_secondary_size_for_orientation [IntSize]	luce-browser-render	gfx	int_size_set_secondary_size_for_orientation	Libraries/LibGfx/Size.h:159	stub
Gfx::Size::set_secondary_size_for_orientation [SizeOfU32]	luce-browser-render	gfx	size_of_u32_set_secondary_size_for_orientation	Libraries/LibGfx/Size.h:159	stub
Gfx::Size::set_width [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_set_width	Libraries/LibGfx/Size.h:45	stub
Gfx::Size::set_width [FloatSize]	luce-browser-render	gfx	float_size_set_width	Libraries/LibGfx/Size.h:45	stub
Gfx::Size::set_width [IntSize]	luce-browser-render	gfx	int_size_set_width	Libraries/LibGfx/Size.h:45	stub
Gfx::Size::set_width [SizeOfU32]	luce-browser-render	gfx	size_of_u32_set_width	Libraries/LibGfx/Size.h:45	stub
Gfx::Size::to_byte_string [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_to_byte_string	Libraries/LibGfx/Size.h:175	stub
Gfx::Size::to_byte_string [FloatSize]	luce-browser-render	gfx	float_size_to_byte_string	Libraries/LibGfx/Size.h:175	stub
Gfx::Size::to_byte_string [IntSize]	luce-browser-render	gfx	int_size_to_byte_string	Libraries/LibGfx/Size.h:175	stub
Gfx::Size::to_byte_string [SizeOfU32]	luce-browser-render	gfx	size_of_u32_to_byte_string	Libraries/LibGfx/Size.h:175	stub
Gfx::Size::to_rounded [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_to_rounded	Libraries/LibGfx/Size.h:178	stub
Gfx::Size::to_rounded [FloatSize]	luce-browser-render	gfx	float_size_to_rounded	Libraries/LibGfx/Size.h:178	stub
Gfx::Size::to_rounded [IntSize]	luce-browser-render	gfx	int_size_to_rounded	Libraries/LibGfx/Size.h:178	stub
Gfx::Size::to_rounded [SizeOfU32]	luce-browser-render	gfx	size_of_u32_to_rounded	Libraries/LibGfx/Size.h:178	stub
Gfx::Size::to_type [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_to_type	Libraries/LibGfx/Size.h:170	stub
Gfx::Size::to_type [FloatSize]	luce-browser-render	gfx	float_size_to_type	Libraries/LibGfx/Size.h:170	stub
Gfx::Size::to_type [IntSize]	luce-browser-render	gfx	int_size_to_type	Libraries/LibGfx/Size.h:170	stub
Gfx::Size::to_type [SizeOfU32]	luce-browser-render	gfx	size_of_u32_to_type	Libraries/LibGfx/Size.h:170	stub
Gfx::Size::width [CssPixelSize]	luce-browser-render	gfx	css_pixel_size_width	Libraries/LibGfx/Size.h:41	stub
Gfx::Size::width [FloatSize]	luce-browser-render	gfx	float_size_width	Libraries/LibGfx/Size.h:41	stub
Gfx::Size::width [IntSize]	luce-browser-render	gfx	int_size_width	Libraries/LibGfx/Size.h:41	stub
Gfx::Size::width [SizeOfU32]	luce-browser-render	gfx	size_of_u32_width	Libraries/LibGfx/Size.h:41	stub
Gfx::Size<Web::CSSPixels>	luce-browser-render	gfx	CssPixelSize	Libraries/LibGfx/Size.h:17	instantiation
Gfx::Size<f32>	luce-browser-render	gfx	FloatSize	Libraries/LibGfx/Size.h:17	instantiation
Gfx::Size<i32>	luce-browser-render	gfx	IntSize	Libraries/LibGfx/Size.h:17	instantiation
Gfx::Size<u32>	luce-browser-render	gfx	SizeOfU32	Libraries/LibGfx/Size.h:17	instantiation
Gfx::SkiaBackendContext	luce-browser-render	gfx	SkiaBackendContext	Libraries/LibGfx/SkiaBackendContext.h:29	opaque
Gfx::SolidColorPaintStyle	luce-browser-render	gfx	SolidColorPaintStyle	Libraries/LibGfx/PaintStyle.h:29	struct
Gfx::SolidColorPaintStyle::SolidColorPaintStyle	luce-browser-render	gfx	solid_color_paint_style_construct	Libraries/LibGfx/PaintStyle.h:41	construct
Gfx::SolidColorPaintStyle::color	luce-browser-render	gfx	solid_color_paint_style_color	Libraries/LibGfx/PaintStyle.h:38	stub
Gfx::SolidColorPaintStyle::create	luce-browser-render	gfx	solid_color_paint_style_create	Libraries/LibGfx/PaintStyle.h:31	stub
Gfx::SolidColorPaintStyle::is_visible	luce-browser-render	gfx	solid_color_paint_style_is_visible_impl	Libraries/LibGfx/PaintStyle.h:36	impl
Gfx::StandardCursor	luce-browser-render	gfx	StandardCursor	Libraries/LibGfx/Cursor.h:17	enum
Gfx::SystemFontProvider	luce-browser-render	web_fonts	SystemFontProvider	Libraries/LibGfx/Font/FontDatabase.h:35	struct
Gfx::SystemFontProvider::for_each_typeface_with_family_name	luce-browser-render	web_fonts	system_font_provider_for_each_typeface_with_family_name_impl	Libraries/LibGfx/Font/FontDatabase.h:41	impl
Gfx::SystemFontProvider::for_each_typeface_with_family_name [dispatch]	luce-browser-render	web_fonts	system_font_provider_for_each_typeface_with_family_name	Libraries/LibGfx/Font/FontDatabase.h:35	dispatcher
Gfx::SystemFontProvider::get_font	luce-browser-render	web_fonts	system_font_provider_get_font_impl	Libraries/LibGfx/Font/FontDatabase.h:40	impl
Gfx::SystemFontProvider::get_font [dispatch]	luce-browser-render	web_fonts	system_font_provider_get_font	Libraries/LibGfx/Font/FontDatabase.h:35	dispatcher
Gfx::SystemFontProvider::name	luce-browser-render	web_fonts	system_font_provider_name_impl	Libraries/LibGfx/Font/FontDatabase.h:39	impl
Gfx::SystemFontProvider::name [dispatch]	luce-browser-render	web_fonts	system_font_provider_name	Libraries/LibGfx/Font/FontDatabase.h:35	dispatcher
Gfx::SystemTheme	luce-browser-render	gfx	SystemTheme	Libraries/LibGfx/SystemTheme.h:283	opaque
Gfx::TextAlignment	luce-browser-render	gfx	TextAlignment	Libraries/LibGfx/TextAlignment.h:25	enum
Gfx::TextAttributes	luce-browser-render	gfx	TextAttributes	Libraries/LibGfx/TextAttributes.h:15	struct
Gfx::TextAttributes::UnderlineStyle	luce-browser-render	gfx	TextAttributesUnderlineStyle	Libraries/LibGfx/TextAttributes.h:16	enum
Gfx::TurbulenceType	luce-browser-render	gfx	TurbulenceType	Libraries/LibGfx/Filter.h:35	enum
Gfx::Typeface	luce-browser-render	web_fonts	Typeface	Libraries/LibGfx/Font/Typeface.h:61	struct
Gfx::Typeface::Typeface	luce-browser-render	web_fonts	typeface_construct	Libraries/LibGfx/Font/Typeface.cpp:41	construct
Gfx::Typeface::buffer	luce-browser-render	web_fonts	typeface_buffer_impl	Libraries/LibGfx/Font/Typeface.h:90	impl
Gfx::Typeface::buffer [dispatch]	luce-browser-render	web_fonts	typeface_buffer	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::family	luce-browser-render	web_fonts	typeface_family_impl	Libraries/LibGfx/Font/Typeface.h:73	impl
Gfx::Typeface::family [dispatch]	luce-browser-render	web_fonts	typeface_family	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::font	luce-browser-render	web_fonts	typeface_font	Libraries/LibGfx/Font/Typeface.cpp:51	stub
Gfx::Typeface::glyph_count	luce-browser-render	web_fonts	typeface_glyph_count_impl	Libraries/LibGfx/Font/Typeface.h:70	impl
Gfx::Typeface::glyph_count [dispatch]	luce-browser-render	web_fonts	typeface_glyph_count	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::glyph_id_for_code_point	luce-browser-render	web_fonts	typeface_glyph_id_for_code_point_impl	Libraries/LibGfx/Font/Typeface.h:72	impl
Gfx::Typeface::glyph_id_for_code_point [dispatch]	luce-browser-render	web_fonts	typeface_glyph_id_for_code_point	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::harfbuzz_typeface	luce-browser-render	web_fonts	typeface_harfbuzz_typeface	Libraries/LibGfx/Font/Typeface.cpp:76	stub
Gfx::Typeface::is_skia	luce-browser-render	web_fonts	typeface_is_skia_impl	Libraries/LibGfx/Font/Typeface.h:85	impl
Gfx::Typeface::is_skia [dispatch]	luce-browser-render	web_fonts	typeface_is_skia	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::slope	luce-browser-render	web_fonts	typeface_slope_impl	Libraries/LibGfx/Font/Typeface.h:76	impl
Gfx::Typeface::slope [dispatch]	luce-browser-render	web_fonts	typeface_slope	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::try_load_from_externally_owned_memory	luce-browser-render	web_fonts	typeface_try_load_from_externally_owned_memory	Libraries/LibGfx/Font/Typeface.cpp:36	stub
Gfx::Typeface::try_load_from_font_data	luce-browser-render	web_fonts	typeface_try_load_from_font_data	Libraries/LibGfx/Font/Typeface.cpp:22	stub
Gfx::Typeface::try_load_from_resource	luce-browser-render	web_fonts	typeface_try_load_from_resource	Libraries/LibGfx/Font/Typeface.cpp:16	stub
Gfx::Typeface::try_load_from_temporary_memory	luce-browser-render	web_fonts	typeface_try_load_from_temporary_memory	Libraries/LibGfx/Font/Typeface.cpp:29	stub
Gfx::Typeface::ttc_index	luce-browser-render	web_fonts	typeface_ttc_index_impl	Libraries/LibGfx/Font/Typeface.h:91	impl
Gfx::Typeface::ttc_index [dispatch]	luce-browser-render	web_fonts	typeface_ttc_index	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::units_per_em	luce-browser-render	web_fonts	typeface_units_per_em_impl	Libraries/LibGfx/Font/Typeface.h:71	impl
Gfx::Typeface::units_per_em [dispatch]	luce-browser-render	web_fonts	typeface_units_per_em	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::weight	luce-browser-render	web_fonts	typeface_weight_impl	Libraries/LibGfx/Font/Typeface.h:74	impl
Gfx::Typeface::weight [dispatch]	luce-browser-render	web_fonts	typeface_weight	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::Typeface::width	luce-browser-render	web_fonts	typeface_width_impl	Libraries/LibGfx/Font/Typeface.h:75	impl
Gfx::Typeface::width [dispatch]	luce-browser-render	web_fonts	typeface_width	Libraries/LibGfx/Font/Typeface.h:61	dispatcher
Gfx::TypefaceSkia	luce-browser-render	web_fonts	TypefaceSkia	Libraries/LibGfx/Font/TypefaceSkia.h:14	struct
Gfx::TypefaceSkia::GlyphPage	luce-browser-render	web_fonts	TypefaceSkiaGlyphPage	Libraries/LibGfx/Font/TypefaceSkia.h:54	opaque
Gfx::TypefaceSkia::GlyphPage::glyphs_per_page	luce-browser-render	web_fonts	typeface_skia_glyph_page_glyphs_per_page	Libraries/LibGfx/Font/TypefaceSkia.h:55	variable
Gfx::TypefaceSkia::Impl	luce-browser-render	web_fonts	Impl	Libraries/LibGfx/Font/TypefaceSkia.h:0	opaque
Gfx::TypefaceSkia::TypefaceSkia	luce-browser-render	web_fonts	typeface_skia_construct	Libraries/LibGfx/Font/TypefaceSkia.h:42	construct
Gfx::TypefaceSkia::buffer	luce-browser-render	web_fonts	typeface_skia_buffer_impl	Libraries/LibGfx/Font/TypefaceSkia.h:32	impl
Gfx::TypefaceSkia::clone_with_variations	luce-browser-render	web_fonts	typeface_skia_clone_with_variations	Libraries/LibGfx/Font/TypefaceSkia.h:22	stub
Gfx::TypefaceSkia::family	luce-browser-render	web_fonts	typeface_skia_family_impl	Libraries/LibGfx/Font/TypefaceSkia.h:27	impl
Gfx::TypefaceSkia::find_typeface_for_code_point	luce-browser-render	web_fonts	typeface_skia_find_typeface_for_code_point	Libraries/LibGfx/Font/TypefaceSkia.h:19	stub
Gfx::TypefaceSkia::glyph_count	luce-browser-render	web_fonts	typeface_skia_glyph_count_impl	Libraries/LibGfx/Font/TypefaceSkia.h:24	impl
Gfx::TypefaceSkia::glyph_id_for_code_point	luce-browser-render	web_fonts	typeface_skia_glyph_id_for_code_point_impl	Libraries/LibGfx/Font/TypefaceSkia.h:26	impl
Gfx::TypefaceSkia::glyph_page	luce-browser-render	web_fonts	typeface_skia_glyph_page	Libraries/LibGfx/Font/TypefaceSkia.h:64	stub
Gfx::TypefaceSkia::impl	luce-browser-render	web_fonts	typeface_skia_impl	Libraries/LibGfx/Font/TypefaceSkia.h:39	stub
